epoch,lr-Adam,step,test0_epoch/per_atom_energy_mae,test0_epoch/per_atom_energy_maxabserr,test0_epoch/per_atom_energy_rmse,test0_epoch/total_energy_mae,test0_epoch/total_energy_maxabserr,test0_epoch/total_energy_rmse,test0_epoch/weighted_sum,train_loss_epoch/per_atom_energy_mse,train_loss_epoch/weighted_sum,train_loss_step/per_atom_energy_mse,train_loss_step/weighted_sum,train_metric_epoch/per_atom_energy_mae,train_metric_epoch/per_atom_energy_maxabserr,train_metric_epoch/per_atom_energy_rmse,train_metric_epoch/total_energy_mae,train_metric_epoch/total_energy_maxabserr,train_metric_epoch/total_energy_rmse,train_metric_epoch/weighted_sum,train_metric_step/per_atom_energy_mae,train_metric_step/per_atom_energy_maxabserr,train_metric_step/per_atom_energy_rmse,train_metric_step/total_energy_mae,train_metric_step/total_energy_maxabserr,train_metric_step/total_energy_rmse,train_metric_step/weighted_sum,val0_epoch/per_atom_energy_mae,val0_epoch/per_atom_energy_maxabserr,val0_epoch/per_atom_energy_rmse,val0_epoch/total_energy_mae,val0_epoch/total_energy_maxabserr,val0_epoch/total_energy_rmse,val0_epoch/weighted_sum
8,,129,,,,,,,,,,980.815074644818,980.815074644818,,,,,,,,24.559430992019372,57.92549162242062,31.317967281495424,458.1369112688823,926.80786595873,564.0015590932028,458.1369112688823,,,,,,,
8,,139,,,,,,,,,,785.0928994755884,785.0928994755884,,,,,,,,20.965521848968102,54.19628435607979,28.019509265431264,361.32916213695535,867.1405496972766,465.8539552952077,361.32916213695535,,,,,,,
8,,143,,,,,,,,,,,,,,,,,,,,,,,,,,20.60244708392433,41.62706874050059,22.606146647692064,369.1485181958748,707.6601685885107,400.0516177145928,369.1485181958748
8,,143,,,,,,,,591.2745729567218,591.2745729567218,,,19.18868985451405,57.92549162242062,24.31613811765186,342.3430628253473,926.80786595873,427.03826385913186,342.3430628253473,,,,,,,,,,,,,,
,0.005,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,149,,,,,,,,,,534.841616216743,534.841616216743,,,,,,,,18.502070617067897,36.003404228500244,23.126642994968876,329.0199741242162,662.8432645977464,427.2288519596273,329.0199741242162,,,,,,,
9,,159,,,,,,,,,,753.2825695296594,753.2825695296594,,,,,,,,21.572655589809436,52.96581987526338,27.44599368814435,340.42327715084974,847.453118004214,438.0019031230777,340.42327715084974,,,,,,,
9,,159,,,,,,,,,,,,,,,,,,,,,,,,,,21.07405686574168,38.665899455653516,23.02459910879621,375.4496981685203,657.3202907461091,404.6971484534533,375.4496981685203
9,,159,,,,,,,,500.58994093225635,500.58994093225635,,,17.529071328860752,55.51643776142225,22.373867366466985,308.65653013791905,848.2255934286914,386.0749846782798,308.65653013791905,,,,,,,,,,,,,,
,0.005,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,169,,,,,,,,,,1024.4235701978034,1024.4235701978034,,,,,,,,20.264384202953124,69.35677467011737,32.00661760008082,329.33450879932496,970.9948453816432,468.0524141878067,329.33450879932496,,,,,,,
10,,175,,,,,,,,,,,,,,,,,,,,,,,,,,23.423312830387044,40.8839374213951,25.93051510378404,408.858355426454,695.0269361637165,439.3644092481594,408.858355426454
10,,175,,,,,,,,515.5717167914928,515.5717167914928,,,17.35123350068598,69.35677467011737,22.70620436778223,299.03735927938044,970.9948453816432,374.23874020870755,299.03735927938044,,,,,,,,,,,,,,
,0.005,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,179,,,,,,,,,,170.99535830101584,170.99535830101584,,,,,,,,12.178591848444501,19.256835608519737,13.076519349621131,217.1539430507637,346.6230409533546,237.06553722689173,217.1539430507637,,,,,,,
11,,189,,,,,,,,,,297.48005124484496,297.48005124484496,,,,,,,,15.516988994904068,27.162296716873186,17.24761001544402,301.00209145674927,570.4082310543381,342.41316692560275,301.00209145674927,,,,,,,
11,,191,,,,,,,,,,,,,,,,,,,,,,,,,,22.901278556580678,35.913601035247666,25.154717269071632,400.2396385021919,610.5312175992094,427.1473082534215,400.2396385021919
11,,191,,,,,,,,525.4148829290701,525.4148829290701,,,18.677015958092678,56.11833689764444,22.921930174596337,337.0665374027646,922.8067770451962,412.52347933933515,337.0665374027646,,,,,,,,,,,,,,
,0.005,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,199,,,,,,,,,,277.1491180751314,277.1491180751314,,,,,,,,11.889200853918158,34.235219600397954,16.647796192743694,220.1957862880783,581.9987332067667,295.6560675798082,220.1957862880783,,,,,,,
12,,207,,,,,,,,,,,,,,,,,,,,,,,,,,21.100029694263736,32.283434052675716,23.29309712746133,368.96870735497833,579.9841331003299,396.8747770613942,368.96870735497833
12,,207,,,,,,,,484.36103594811095,484.36103594811095,,,17.169687664249235,67.90549919226987,22.00820383284631,295.6325227187172,1018.5824878840485,366.4150817099274,295.6325227187172,,,,,,,,,,,,,,
,0.005,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,209,,,,,,,,,,453.8416634742278,453.8416634742278,,,,,,,,19.322907146069078,34.63374879699023,21.303559877969406,391.9327149458826,761.9424735337852,446.88963142213447,391.9327149458826,,,,,,,
13,,219,,,,,,,,,,131.4120642442429,131.4120642442429,,,,,,,,9.916850544456906,19.64028707414741,11.46351011881801,180.32422998328292,353.525167334652,209.97689221921465,180.32422998328292,,,,,,,
13,,223,,,,,,,,,,,,,,,,,,,,,,,,,,20.863393405161645,35.03217639370871,23.348122004777586,362.67331105469077,604.8907958011205,394.0859064039518,362.67331105469077
13,,223,,,,,,,,340.30713225012255,340.30713225012255,,,14.163903458294044,56.28655093942871,18.447415327089118,248.62431206357687,900.5848150308593,313.92634606138444,248.62431206357687,,,,,,,,,,,,,,
,0.005,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,229,,,,,,,,,,29.363766422964527,29.363766422964527,,,,,,,,4.360519209471647,8.745974298042483,5.418834415532968,88.73104581983243,201.1574088549769,112.70331864545932,88.73104581983243,,,,,,,
14,,239,,,,,,,,,,272.5296707572385,272.5296707572385,,,,,,,,14.327623026542687,27.63405811370535,16.508472696080595,275.4650490568394,497.41304604669676,321.3897949336124,275.4650490568394,,,,,,,
14,,239,,,,,,,,,,,,,,,,,,,,,,,,,,19.535955410211823,33.19451547530434,21.77784494338889,340.8415554603831,597.5012785554791,370.33018332029627,340.8415554603831
14,,239,,,,,,,,373.95266009009134,373.95266009009134,,,16.11953484496669,52.85025297467644,19.337855622847414,286.40285066437633,739.9035416454699,340.011210755349,286.40285066437633,,,,,,,,,,,,,,
,0.005,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,249,,,,,,,,,,103.38319960305799,103.38319960305799,,,,,,,,10.015721333604926,13.23530730575078,10.167752927911751,193.50128543693063,304.4120680322685,203.3474185259515,193.50128543693063,,,,,,,
15,,255,,,,,,,,,,,,,,,,,,,,,,,,,,18.274341873116327,32.52233879077346,21.019434477110426,315.7829942507271,572.6542478331121,353.0751929891108,315.7829942507271
15,,255,,,,,,,,184.95207460717472,184.95207460717472,,,11.053899986794635,39.06319690511657,13.599708622142414,199.14484265228486,682.6335365971845,243.66767877284326,199.14484265228486,,,,,,,,,,,,,,
,0.005,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,259,,,,,,,,,,81.97319537159225,81.97319537159225,,,,,,,,6.942559821204031,14.597905691014716,9.053904979156355,130.11366805658,282.3510344588758,171.1659310281547,130.11366805658,,,,,,,
16,,269,,,,,,,,,,613.7808569951842,613.7808569951842,,,,,,,,23.16175424608557,37.20535258533164,24.774601046135622,374.15824647761036,669.6963465359713,415.97360667770545,374.15824647761036,,,,,,,
16,,271,,,,,,,,,,,,,,,,,,,,,,,,,,18.028751873316473,34.6768557560971,21.24019459348513,309.0333091860439,566.7987230395302,353.3879344375667,309.0333091860439
16,,271,,,,,,,,290.50054495121765,290.50054495121765,,,13.465157422020724,44.06726349158066,17.04407653559493,239.54860132164657,705.0762158652906,301.5526400204442,239.54860132164657,,,,,,,,,,,,,,
,0.005,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,279,,,,,,,,,,295.91385891461516,295.91385891461516,,,,,,,,15.16804069601876,27.792626149068496,17.20214692748016,291.7308618279429,500.2672706832345,332.1098468530859,291.7308618279429,,,,,,,
17,,287,,,,,,,,,,,,,,,,,,,,,,,,,,16.394680725377732,29.95836161457362,19.51655369129438,282.40514779619605,532.2576185312009,329.19131684749607,282.40514779619605
17,,287,,,,,,,,192.1109576688399,192.1109576688399,,,11.459105092987395,37.822436415421635,13.860409722257128,210.0367662455786,637.6011485613144,256.5877350602898,210.0367662455786,,,,,,,,,,,,,,
,0.005,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,289,,,,,,,,,,248.8445121039227,248.8445121039227,,,,,,,,14.609730185959984,24.37045148461459,15.774806246161083,264.2869326977372,339.214805650623,275.7883527071869,264.2869326977372,,,,,,,
18,,299,,,,,,,,,,173.03136530103325,173.03136530103325,,,,,,,,10.727198257570524,24.65830314270727,13.154138713767361,183.923990285306,394.5328502833163,219.22493284998006,183.923990285306,,,,,,,
18,,303,,,,,,,,,,,,,,,,,,,,,,,,,,15.628616192587959,28.905182713974227,18.8971330861845,268.96606752153656,520.2932888515352,319.8449672916917,268.96606752153656
18,,303,,,,,,,,138.64872759132868,138.64872759132868,,,9.237370709247088,33.25231611705226,11.774919430354021,167.50996030788497,549.1252367443703,212.24419202850578,167.50996030788497,,,,,,,,,,,,,,
,0.005,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,309,,,,,,,,,,17.78136861229881,17.78136861229881,,,,,,,,3.4372641808727735,6.96308021240651,4.2167960126497475,65.0910765948247,132.29852403572295,81.15434959279933,65.0910765948247,,,,,,,
19,,319,,,,,,,,,,122.40793460798245,122.40793460798245,,,,,,,,10.911513734850473,13.348985516024982,11.063811938386447,214.902364229663,233.19097541341762,215.87953772187294,214.902364229663,,,,,,,
19,,319,,,,,,,,,,,,,,,,,,,,,,,,,,14.622517125509678,29.41484894342318,18.207989633828255,250.12852155609124,507.20950217409336,305.5899123043936,250.12852155609124
19,,319,,,,,,,,135.32206922112277,135.32206922112277,,,9.634683502860799,26.604244628841343,11.632801434784433,170.3277411350452,446.94438235819143,202.8422645787957,170.3277411350452,,,,,,,,,,,,,,
,0.005,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,329,,,,,,,,,,171.37588029810547,171.37588029810547,,,,,,,,10.420786966353216,21.881490549608998,13.091061083735935,174.1497191114082,350.10384879374396,216.63262871837136,174.1497191114082,,,,,,,
20,,335,,,,,,,,,,,,,,,,,,,,,,,,,,14.089301899242589,28.632039657145583,17.755530712771307,241.16650389989337,501.49656209204113,299.17437825424145,241.16650389989337
20,,335,,,,,,,,116.59367708987358,116.59367708987358,,,8.239223896666422,27.658491892863935,10.797855207858344,143.04676530063188,501.80361862119935,182.95387706058096,143.04676530063188,,,,,,,,,,,,,,
,0.005,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,339,,,,,,,,,,56.18762017630077,56.18762017630077,,,,,,,,6.364512867168093,12.104776947075038,7.49584019148626,103.34482607643295,187.40309600662476,119.88443941997576,103.34482607643295,,,,,,,
21,,349,,,,,,,,,,136.19057863685123,136.19057863685123,,,,,,,,9.95807580762098,18.88043545717835,11.670071920808853,173.5718742672554,339.84783822921054,204.76663845112841,173.5718742672554,,,,,,,
21,,351,,,,,,,,,,,,,,,,,,,,,,,,,,13.35591624667705,27.716190259659015,16.878653390237208,229.65814433415417,498.8914246738623,286.7567264292417,229.65814433415417
21,,351,,,,,,,,78.14935471747592,78.14935471747592,,,7.12593665660436,20.33838653852763,8.840212368347036,125.8272174398314,377.4700184359208,156.35591103488042,125.8272174398314,,,,,,,,,,,,,,
,0.005,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,359,,,,,,,,,,107.97090596118888,107.97090596118888,,,,,,,,9.318358428599504,15.773907692826242,10.39090496353368,168.05069225628648,268.15643077804634,188.44394149901692,168.05069225628648,,,,,,,
22,,367,,,,,,,,,,,,,,,,,,,,,,,,,,13.055973350307317,27.428146229953427,16.79424591510842,224.67464126876493,474.7412057649981,285.18124997110414,224.67464126876493
22,,367,,,,,,,,119.46508765424637,119.46508765424637,,,8.450259529627793,35.48358312831681,10.930008584362886,150.35499237973102,567.737330053069,191.7175122802473,150.35499237973102,,,,,,,,,,,,,,
,0.005,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,369,,,,,,,,,,51.80217481347289,51.80217481347289,,,,,,,,4.543883180190255,15.486280192188019,7.1973727716072124,67.67423927620075,201.3216424984439,98.51045904530059,67.67423927620075,,,,,,,
23,,379,,,,,,,,,,88.25118388793433,88.25118388793433,,,,,,,,8.221352061384811,14.401521586403078,9.394210125813364,147.51620813811422,259.22738855525495,172.64064817097773,147.51620813811422,,,,,,,
23,,383,,,,,,,,,,,,,,,,,,,,,,,,,,12.838541968106403,26.907083904104297,16.573941815868412,221.57521632505615,472.21816912908434,282.4823463003538,221.57521632505615
23,,383,,,,,,,,73.20244293640849,73.20244293640849,,,6.747572103553888,20.899317754938124,8.55584261989481,124.21330076146337,376.7059364994129,158.92852350119378,124.21330076146337,,,,,,,,,,,,,,
,0.005,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,389,,,,,,,,,,41.0158196430851,41.0158196430851,,,,,,,,4.762456074181818,10.066229470087478,6.404359424882796,74.6210924445957,191.2583599316622,102.27946310508236,74.6210924445957,,,,,,,
24,,399,,,,,,,,,,51.442794582949354,51.442794582949354,,,,,,,,5.515898911684383,13.696223276474825,7.172363249511932,103.61843130596462,232.8357957000735,130.08168886854756,103.61843130596462,,,,,,,
24,,399,,,,,,,,,,,,,,,,,,,,,,,,,,12.216085836972088,25.917118672217725,15.924276655519828,211.77002117620287,450.77984511976683,272.94277417464133,211.77002117620287
24,,399,,,,,,,,49.151410256183695,49.151410256183695,,,5.777346243205877,18.422327687818097,7.010806676566093,103.74943556036926,351.842583631189,126.87788407812671,103.74943556036926,,,,,,,,,,,,,,
,0.005,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,409,,,,,,,,,,26.643255138988838,26.643255138988838,,,,,,,,3.70268760469055,10.018384692348604,5.161710485777833,69.31747987554881,180.33092446227602,95.2747691406058,69.31747987554881,,,,,,,
25,,415,,,,,,,,,,,,,,,,,,,,,,,,,,11.587878104508809,24.575165245185758,15.231867485763145,201.71472606070455,442.35297441334296,263.7657001883872,201.71472606070455
25,,415,,,,,,,,37.59677639024519,37.59677639024519,,,4.57244678532261,21.003270876356055,6.131621024675709,81.34089138824565,299.0811367874103,106.37736394473896,81.34089138824565,,,,,,,,,,,,,,
,0.005,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,419,,,,,,,,,,47.94848242412089,47.94848242412089,,,,,,,,6.290238766250991,11.689589304959327,6.9244842713461985,115.99557291619968,198.72301818430788,126.95616008054277,115.99557291619968,,,,,,,
26,,429,,,,,,,,,,64.32207788553735,64.32207788553735,,,,,,,,6.841707874833173,13.64711272987347,8.020104605648068,124.38524197845327,245.64802913772292,145.7434348945794,124.38524197845327,,,,,,,
26,,431,,,,,,,,,,,,,,,,,,,,,,,,,,11.32645579689671,23.719010859570403,14.726467848671156,197.5795745984342,426.9421954722675,256.3168871508699,197.5795745984342
26,,431,,,,,,,,57.218434621734694,57.218434621734694,,,6.337550312776983,18.364385985316744,7.564286788702203,113.08475168409582,328.8608137598749,134.53900506170604,113.08475168409582,,,,,,,,,,,,,,
,0.005,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,439,,,,,,,,,,25.263894117313242,25.263894117313242,,,,,,,,3.9936908139955336,9.032150383720023,5.026320136771358,77.7482131769244,189.67515805812036,100.55791686947771,77.7482131769244,,,,,,,
27,,447,,,,,,,,,,,,,,,,,,,,,,,,,,11.300807857908392,23.05100483510671,14.482059014381326,197.9982707245108,414.91808703192146,253.43966464054776,197.9982707245108
27,,447,,,,,,,,33.48294657183801,33.48294657183801,,,4.4102488718956065,17.71389095834911,5.7864450720488145,80.60843777548264,318.850037250284,105.97205542230692,80.60843777548264,,,,,,,,,,,,,,
,0.005,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,449,,,,,,,,,,73.22577724462624,73.22577724462624,,,,,,,,6.01892054227784,17.154401671505184,8.557206158824634,97.33138443287862,274.47042674408294,135.941113423461,97.33138443287862,,,,,,,
28,,459,,,,,,,,,,14.58553395042367,14.58553395042367,,,,,,,,3.4786206465464486,5.5933435984782705,3.8191011966722836,62.97288226499877,128.64690276500005,72.76855642169727,62.97288226499877,,,,,,,
28,,463,,,,,,,,,,,,,,,,,,,,,,,,,,11.296576088716767,22.299948060357224,14.419171269590198,197.38397879812345,406.36906447718866,250.7543196022307,197.38397879812345
28,,463,,,,,,,,33.26303994130349,33.26303994130349,,,4.703547361047401,17.154401671505184,5.7674118928080285,84.60997573201789,274.47042674408294,104.15187951674662,84.60997573201789,,,,,,,,,,,,,,
,0.005,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,469,,,,,,,,,,24.271861868627507,24.271861868627507,,,,,,,,4.385579217926749,6.463654569291066,4.926648137286395,87.65603493391536,139.13049346813932,98.88375247617618,87.65603493391536,,,,,,,
29,,479,,,,,,,,,,52.03695874987746,52.03695874987746,,,,,,,,5.628179820732862,11.715004256617135,7.21366472397196,91.20167268932528,234.30008513234134,122.20566947234815,91.20167268932528,,,,,,,
29,,479,,,,,,,,,,,,,,,,,,,,,,,,,,11.040487239117516,22.963025290526048,14.186674465045186,192.8220904620235,409.69510803899175,245.99540792907507,192.8220904620235
29,,479,,,,,,,,40.83412235858879,40.83412235858879,,,5.351332982917965,16.79251812130451,6.390158242061678,96.26984662900189,268.68028994087217,114.52222639211564,96.26984662900189,,,,,,,,,,,,,,
,0.005,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,489,,,,,,,,,,40.18371730401517,40.18371730401517,,,,,,,,4.657709702284057,12.831594839012268,6.33906280959695,77.29040705481893,205.3055174241963,102.40280727444917,77.29040705481893,,,,,,,
30,,495,,,,,,,,,,,,,,,,,,,,,,,,,,10.442729512767693,21.343729743599056,13.416179944046307,182.31118051159973,391.0268446768332,233.33995506553492,182.31118051159973
30,,495,,,,,,,,31.32151674346853,31.32151674346853,,,4.36012988595018,18.979988017942674,5.596562940186462,77.83273280337309,246.7398442332542,97.44904842397908,77.83273280337309,,,,,,,,,,,,,,
,0.005,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,499,,,,,,,,,,22.09134329598794,22.09134329598794,,,,,,,,4.155911986354477,7.049329579531104,4.70014290165607,83.04834369560521,140.98659159062117,95.57644716908305,83.04834369560521,,,,,,,
31,,509,,,,,,,,,,7.730804430277081,7.730804430277081,,,,,,,,2.0161099888147875,5.713720901392662,2.7804324178582513,29.608791936677516,68.56465081671195,36.470511163500966,29.608791936677516,,,,,,,
31,,511,,,,,,,,,,,,,,,,,,,,,,,,,,10.058173978776306,19.233148917374365,12.707053979951432,177.07429350976855,394.1393295078069,224.4675017875089,177.07429350976855
31,,511,,,,,,,,26.596638141489215,26.596638141489215,,,4.0486297239606985,17.355742457830104,5.157192854789242,73.20613867715238,347.11484915660185,94.07504163738434,73.20613867715238,,,,,,,,,,,,,,
,0.005,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,519,,,,,,,,,,59.039716602703855,59.039716602703855,,,,,,,,7.2996175328968205,11.057839966305835,7.683730643554852,122.510685569403,210.0989593598115,137.19931575002627,122.510685569403,,,,,,,
32,,527,,,,,,,,,,,,,,,,,,,,,,,,,,9.869300083976958,18.91571784920751,12.402520020789748,174.38734336438702,397.23007483335823,220.4752158556878,174.38734336438702
32,,527,,,,,,,,31.44026968395837,31.44026968395837,,,4.482706849228526,13.63770840822076,5.607162355769482,81.30677803011271,246.82739623815905,102.66329300902385,81.30677803011271,,,,,,,,,,,,,,
,0.005,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,529,,,,,,,,,,18.95756067161483,18.95756067161483,,,,,,,,3.811578811587367,7.2603999458552835,4.354028097246827,71.36801177480774,108.90599918782937,78.85213101376605,71.36801177480774,,,,,,,
