epoch,lr-Adam,step,test0_epoch/per_atom_energy_mae,test0_epoch/per_atom_energy_maxabserr,test0_epoch/per_atom_energy_rmse,test0_epoch/total_energy_mae,test0_epoch/total_energy_maxabserr,test0_epoch/total_energy_rmse,test0_epoch/weighted_sum,train_loss_epoch/per_atom_energy_mse,train_loss_epoch/weighted_sum,train_loss_step/per_atom_energy_mse,train_loss_step/weighted_sum,train_metric_epoch/per_atom_energy_mae,train_metric_epoch/per_atom_energy_maxabserr,train_metric_epoch/per_atom_energy_rmse,train_metric_epoch/total_energy_mae,train_metric_epoch/total_energy_maxabserr,train_metric_epoch/total_energy_rmse,train_metric_epoch/weighted_sum,train_metric_step/per_atom_energy_mae,train_metric_step/per_atom_energy_maxabserr,train_metric_step/per_atom_energy_rmse,train_metric_step/total_energy_mae,train_metric_step/total_energy_maxabserr,train_metric_step/total_energy_rmse,train_metric_step/weighted_sum,val0_epoch/per_atom_energy_mae,val0_epoch/per_atom_energy_maxabserr,val0_epoch/per_atom_energy_rmse,val0_epoch/total_energy_mae,val0_epoch/total_energy_maxabserr,val0_epoch/total_energy_rmse,val0_epoch/weighted_sum
3,,59,,,,,,,,,,5689.81873140752,5689.81873140752,,,,,,,,67.60256785625442,127.0681200664551,75.43088711799378,1115.6789289215035,2414.294281262646,1317.5805160382947,1115.6789289215035,,,,,,,
3,,63,,,,,,,,,,,,,,,,,,,,,,,,,,34.637902975756354,77.61545406435084,42.4051204558115,642.5748393787201,1629.9245353513688,800.5534400513139,642.5748393787201
3,,63,,,,,,,,4491.838391597447,4491.838391597447,,,55.087496105502375,162.27632306167698,67.02117867955955,989.8720934488299,2703.7643075927153,1205.445356692444,989.8720934488299,,,,,,,,,,,,,,
,0.005,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,69,,,,,,,,,,2900.197600763748,2900.197600763748,,,,,,,,33.619174527503766,114.6809427883091,53.85348271712562,700.3073713633191,2522.980741342799,1164.0143950233053,700.3073713633191,,,,,,,
4,,79,,,,,,,,,,3039.234368974573,3039.234368974573,,,,,,,,47.725795491814836,82.11643076867688,55.129251482081386,828.1421229147276,1597.1551848277995,979.8549649787411,828.1421229147276,,,,,,,
4,,79,,,,,,,,,,,,,,,,,,,,,,,,,,25.22279997930325,47.57527458731374,28.463644379897563,458.7868130763538,873.8101800673048,521.5290542325902,458.7868130763538
4,,79,,,,,,,,2999.131035602117,2999.131035602117,,,42.946001775375315,156.62192365857447,54.764322652636885,781.0055047686197,2522.980741342799,1003.6724691596105,781.0055047686197,,,,,,,,,,,,,,
,0.005,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,89,,,,,,,,,,2504.61857466307,2504.61857466307,,,,,,,,44.616701557265415,81.44674253678329,50.04616443508004,787.2924169752496,1320.188641673356,871.504029839539,787.2924169752496,,,,,,,
5,,95,,,,,,,,,,,,,,,,,,,,,,,,,,21.627714531592396,37.72323799295492,23.871434314984572,408.85272205278307,792.1879978520537,455.56134774423117,408.85272205278307
5,,95,,,,,,,,2039.3645803985842,2039.3645803985842,,,36.0480119595114,112.73768690332963,45.159324401485286,627.7253804296889,1505.754162184523,764.5921150251121,627.7253804296889,,,,,,,,,,,,,,
,0.005,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,99,,,,,,,,,,455.2574287271289,455.2574287271289,,,,,,,,17.95128247633513,34.69651133765626,21.336762376872667,380.2031104231115,798.0197607660939,463.22826689693903,380.2031104231115,,,,,,,
6,,109,,,,,,,,,,1437.3053533516209,1437.3053533516209,,,,,,,,27.85245835202189,76.64847286973406,37.911810209374345,483.7947625627552,1226.375565915745,627.3086915707498,483.7947625627552,,,,,,,
6,,111,,,,,,,,,,,,,,,,,,,,,,,,,,20.76450347823782,36.703584165913526,22.725666662226512,385.7170561166055,770.775267484185,429.14363057328205,385.7170561166055
6,,111,,,,,,,,1298.3871781080325,1298.3871781080325,,,29.136288709846564,90.80551439870999,36.03313999789683,510.5264249546055,1362.0827159806504,617.7282899147725,510.5264249546055,,,,,,,,,,,,,,
,0.005,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,119,,,,,,,,,,750.495861673802,750.495861673802,,,,,,,,17.84635118476955,55.0754033591071,27.395179533520164,347.3885423088981,991.3572604639285,521.3763594740351,347.3885423088981,,,,,,,
7,,127,,,,,,,,,,,,,,,,,,,,,,,,,,20.14235237964092,32.70987191217944,22.215649261559356,368.03699954288805,686.9073101557697,410.64177674190825,368.03699954288805
7,,127,,,,,,,,1377.970366168084,1377.970366168084,,,28.84623988292709,101.21269957574486,37.12102323708338,501.66334453771276,1355.8882626457435,620.0829353630578,501.66334453771276,,,,,,,,,,,,,,
,0.005,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,129,,,,,,,,,,924.7309894581506,924.7309894581506,,,,,,,,25.990899344577464,43.607781195132475,30.40938982383814,498.9743466304899,975.9100800896867,592.9801251350169,498.9743466304899,,,,,,,
8,,139,,,,,,,,,,1523.5700893773642,1523.5700893773642,,,,,,,,31.79213979811997,62.25618959564349,39.03293595641205,546.1086805537449,996.0990335302959,646.0946188194511,546.1086805537449,,,,,,,
8,,143,,,,,,,,,,,,,,,,,,,,,,,,,,17.95030645677189,31.759011742035682,20.259782028755904,329.49566794919576,571.6185495699319,372.83830892720204,329.49566794919576
8,,143,,,,,,,,936.0747461495821,936.0747461495821,,,24.440387137324187,75.56026916573705,30.595338634334187,432.17666106725335,1029.5167553182255,526.3768305180122,432.17666106725335,,,,,,,,,,,,,,
,0.005,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,149,,,,,,,,,,1373.8518840637917,1373.8518840637917,,,,,,,,31.85048848954666,58.15418847015019,37.06550801032938,553.4898462115209,1046.7753924627032,664.4079243633316,553.4898462115209,,,,,,,
9,,159,,,,,,,,,,1422.2818769455378,1422.2818769455378,,,,,,,,31.719907793805124,65.77565749222651,37.7131525723525,492.6262681074524,1052.4105198756242,590.5019942734414,492.6262681074524,,,,,,,
9,,159,,,,,,,,,,,,,,,,,,,,,,,,,,18.18874639935038,31.68171577929104,20.417339065332158,334.1473461656371,609.5107716627535,378.0043595667878,334.1473461656371
9,,159,,,,,,,,916.1444734526056,916.1444734526056,,,24.204170582098357,72.03877364494281,30.26787857535783,422.80658645612596,1224.6591519640278,517.8327229765786,422.80658645612596,,,,,,,,,,,,,,
,0.005,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,169,,,,,,,,,,1054.321494062359,1054.321494062359,,,,,,,,24.861109390285765,64.86721432843478,32.47031712291026,435.0545562974377,908.141000598087,518.4035089251329,435.0545562974377,,,,,,,
10,,175,,,,,,,,,,,,,,,,,,,,,,,,,,19.480072214087063,34.35680374372396,21.980503373364353,348.1326495239276,618.4224673870322,390.77804259905054,348.1326495239276
10,,175,,,,,,,,898.6839169451823,898.6839169451823,,,23.389442822860094,78.20535242551341,29.978057257687368,402.80690522610394,1207.822953732324,500.4994840718388,402.80690522610394,,,,,,,,,,,,,,
,0.005,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,179,,,,,,,,,,99.1112064562853,99.1112064562853,,,,,,,,7.628781358257617,15.95209766118819,9.955461137299734,136.96474608234894,334.9940508849504,183.09859073627823,136.96474608234894,,,,,,,
11,,189,,,,,,,,,,654.7553570582481,654.7553570582481,,,,,,,,21.65789124510686,39.88070229316082,25.58818784240588,420.680200459815,837.4947481563777,500.4451214006856,420.680200459815,,,,,,,
11,,191,,,,,,,,,,,,,,,,,,,,,,,,,,19.590960046460783,40.06773252964638,22.315641785970158,348.1057720362272,721.219185533635,390.8963404351959,348.1057720362272
11,,191,,,,,,,,726.9019213921575,726.9019213921575,,,21.572160531981755,81.27624441254682,26.961118696970967,382.2251718938332,1219.1436661882017,468.7769210777818,382.2251718938332,,,,,,,,,,,,,,
,0.005,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,199,,,,,,,,,,348.1973482852226,348.1973482852226,,,,,,,,15.067259335234883,36.62801222339624,18.6600468457403,280.91726715035804,622.6762077977364,332.44204702798027,280.91726715035804,,,,,,,
12,,207,,,,,,,,,,,,,,,,,,,,,,,,,,17.31849438872476,40.229282449497646,20.455781699788034,307.80988218050754,724.1270840909583,360.72283942021875,307.80988218050754
12,,207,,,,,,,,637.5052113913555,637.5052113913555,,,18.73160543491,76.31947748372238,25.248865546621207,315.45710213929675,1144.792162255837,405.43301832796686,315.45710213929675,,,,,,,,,,,,,,
,0.005,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,209,,,,,,,,,,459.6497268749781,459.6497268749781,,,,,,,,19.12024558429537,32.734750804084115,21.439443250116785,365.0836961409899,621.0895001860608,405.2478938457158,365.0836961409899,,,,,,,
13,,219,,,,,,,,,,312.35833629221327,312.35833629221327,,,,,,,,13.91346733636458,31.809462071463145,17.673662220723052,241.24227313685697,572.5703172863359,308.7037438658916,241.24227313685697,,,,,,,
13,,223,,,,,,,,,,,,,,,,,,,,,,,,,,17.36381867857306,42.1510336028565,20.921972656563884,305.33140931686955,758.7186048514177,364.82614183819,305.33140931686955
13,,223,,,,,,,,563.7511391347217,563.7511391347217,,,18.863955967434965,68.65163813534514,23.743444129584944,330.6717566270279,1098.4262101655222,402.5020756724297,330.6717566270279,,,,,,,,,,,,,,
,0.005,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,229,,,,,,,,,,48.72313724031088,48.72313724031088,,,,,,,,6.420178925249604,9.528313941191982,6.980196074632207,130.40578233362504,203.3427563316909,141.3217937565576,130.40578233362504,,,,,,,
14,,239,,,,,,,,,,835.4960862781406,835.4960862781406,,,,,,,,25.57899371156849,46.737931302913466,28.90494916581139,479.9311830557723,841.2827634524438,546.5835633288879,479.9311830557723,,,,,,,
14,,239,,,,,,,,,,,,,,,,,,,,,,,,,,18.304771684306786,46.16044092340553,22.17259412365035,320.1396027417297,830.8879366212986,383.44707005484275,320.1396027417297
14,,239,,,,,,,,410.78726779285154,410.78726779285154,,,15.648432534676711,68.27246761132324,20.26788760065665,275.2769708225892,875.5220325930986,345.97986589425363,275.2769708225892,,,,,,,,,,,,,,
,0.005,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,249,,,,,,,,,,289.9231651223023,289.9231651223023,,,,,,,,14.322345420584032,28.88015570149696,17.027130266791943,257.02812618395217,433.2023355224537,289.761824660374,257.02812618395217,,,,,,,
15,,255,,,,,,,,,,,,,,,,,,,,,,,,,,16.62911088145857,44.90942581459899,21.28002019108622,288.09108622771635,808.3696646627814,367.26415633354907,288.09108622771635
15,,255,,,,,,,,475.1718253946557,475.1718253946557,,,17.416589252788278,64.8082486982596,21.79843630618159,309.95344659590205,1036.9319791721537,384.69616837056304,309.95344659590205,,,,,,,,,,,,,,
,0.005,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,259,,,,,,,,,,103.48068882745387,103.48068882745387,,,,,,,,9.330677703309515,13.807734121341127,10.172545838061083,173.14377064372675,250.23627016611135,190.20885330500113,173.14377064372675,,,,,,,
16,,269,,,,,,,,,,460.50413017518576,460.50413017518576,,,,,,,,18.379959275511943,36.42722150514294,21.459359966578354,274.25005086205203,473.5538795668581,315.87137050003054,274.25005086205203,,,,,,,
16,,271,,,,,,,,,,,,,,,,,,,,,,,,,,15.992604957753576,42.725846745950776,20.64937030143361,276.8420053040947,769.0652414271135,356.8011590679513,276.8420053040947
16,,271,,,,,,,,457.62241388480254,457.62241388480254,,,17.06872651038508,62.47815297212708,21.392111019831646,301.3293873511756,999.6504475540332,371.8721020797537,301.3293873511756,,,,,,,,,,,,,,
,0.005,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,279,,,,,,,,,,458.2451571310412,458.2451571310412,,,,,,,,19.244519209685155,34.384535508255794,21.406661512973976,343.7335440863353,481.3834971155811,364.7052912804448,343.7335440863353,,,,,,,
17,,287,,,,,,,,,,,,,,,,,,,,,,,,,,15.975843677017428,41.0032901359416,20.725561770244507,277.5757278777688,738.0592224469492,362.124418514403,277.5757278777688
17,,287,,,,,,,,239.0724621893765,239.0724621893765,,,11.999324782954616,42.821812924054825,15.46196825082035,209.61430595936963,576.9712080306927,262.996077731601,209.61430595936963,,,,,,,,,,,,,,
,0.005,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,289,,,,,,,,,,346.84662541212623,346.84662541212623,,,,,,,,15.029202061067167,31.381893154370005,18.623818765551984,306.44130277428667,659.0197562417688,384.7179254731839,306.44130277428667,,,,,,,
18,,299,,,,,,,,,,54.55880880350461,54.55880880350461,,,,,,,,5.8608544863910765,12.979242331120531,7.386393490974104,96.55200663921751,207.6678772979285,119.43925194747561,96.55200663921751,,,,,,,
18,,303,,,,,,,,,,,,,,,,,,,,,,,,,,15.604356807986766,39.87044082353043,20.30810049684154,272.4207910145662,717.6679348235484,357.3923854852352,272.4207910145662
18,,303,,,,,,,,248.20785449370564,248.20785449370564,,,12.190270473875357,50.54219635616198,15.754613752602939,218.38794614999378,659.0197562417688,277.8471259054765,218.38794614999378,,,,,,,,,,,,,,
,0.005,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,309,,,,,,,,,,185.45261036031616,185.45261036031616,,,,,,,,12.302640061637373,18.407449689188866,13.618098632346447,220.43074546996286,305.9621543599569,240.854069574239,220.43074546996286,,,,,,,
19,,319,,,,,,,,,,51.274817903577556,51.274817903577556,,,,,,,,6.278001316453333,10.846148802980679,7.160643679417205,125.28560467635035,224.27146337034173,144.19979167852858,125.28560467635035,,,,,,,
19,,319,,,,,,,,,,,,,,,,,,,,,,,,,,15.000720255503262,38.424023783274606,19.782007548829796,263.2789165069131,691.6324280989429,350.6907364241775,263.2789165069131
19,,319,,,,,,,,219.8937126319285,219.8937126319285,,,11.585367104859952,37.36252556800082,14.828813594887775,203.72450272717796,635.7228679751115,255.56767213415273,203.72450272717796,,,,,,,,,,,,,,
,0.005,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,329,,,,,,,,,,343.71031513239006,343.71031513239006,,,,,,,,13.361447958989197,38.53331121600456,18.539425965557566,217.6732528712273,616.532979456073,297.6706068536554,217.6732528712273,,,,,,,
20,,335,,,,,,,,,,,,,,,,,,,,,,,,,,14.960860918436305,37.483704446965476,19.751702532525414,264.1906841182945,674.7066800453795,353.0962389840599,264.1906841182945
20,,335,,,,,,,,204.70747646387733,204.70747646387733,,,11.329924879042885,38.53331121600456,14.307602051492673,195.7293508035331,617.5155914149491,237.64500929247268,195.7293508035331,,,,,,,,,,,,,,
,0.005,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,339,,,,,,,,,,32.34924862649473,32.34924862649473,,,,,,,,4.4885920126619,8.740230599719155,5.687639987419626,92.38426841806067,192.28507319382152,120.90945490846497,92.38426841806067,,,,,,,
21,,349,,,,,,,,,,1046.7602561317128,1046.7602561317128,,,,,,,,31.734103834741244,40.148740022537595,32.353674538322736,544.6388482846709,608.14631608733,549.8262388764833,544.6388482846709,,,,,,,
21,,351,,,,,,,,,,,,,,,,,,,,,,,,,,14.2823883428746,35.82219130780618,19.054233321119792,254.39463609180493,644.7994435405108,344.753933042476,254.39463609180493
21,,351,,,,,,,,283.6495702391639,283.6495702391639,,,13.158549175685257,45.339366832719634,16.841899246794107,234.08415209897106,634.7511356580744,292.6811734866265,234.08415209897106,,,,,,,,,,,,,,
,0.005,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,359,,,,,,,,,,537.5641669386457,537.5641669386457,,,,,,,,20.49852675196296,29.86697614674563,23.185430057228736,371.0329721410184,627.206499081658,424.9359320446761,371.0329721410184,,,,,,,
22,,367,,,,,,,,,,,,,,,,,,,,,,,,,,15.632693957736654,37.09139296018873,20.379485010981167,278.0618412047226,667.6450732833964,368.1005231735897,278.0618412047226
22,,367,,,,,,,,381.9063902672727,381.9063902672727,,,15.605876167150186,54.65053947243928,19.542425393672932,274.5607114798763,886.3554187654099,335.3756878082515,274.5607114798763,,,,,,,,,,,,,,
,0.005,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,369,,,,,,,,,,297.27687958264295,297.27687958264295,,,,,,,,14.180729020288481,26.19020949629396,17.24171915971963,219.43667853498627,419.04335194070336,265.1428330690941,219.43667853498627,,,,,,,
23,,379,,,,,,,,,,245.4338548148043,245.4338548148043,,,,,,,,12.748804080123545,26.244329965685324,15.666328696117809,255.12600863404222,603.6195892107626,331.45431121652064,255.12600863404222,,,,,,,
23,,383,,,,,,,,,,,,,,,,,,,,,,,,,,15.21519069749208,34.356791437484844,19.923714106301805,270.72880362064535,682.3544803816385,359.7676466813357,270.72880362064535
23,,383,,,,,,,,209.18940905175387,209.18940905175387,,,11.650117834176289,32.84498887504674,14.463381660308693,209.19624024265423,603.6195892107626,259.6252903769687,209.19624024265423,,,,,,,,,,,,,,
,0.005,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,389,,,,,,,,,,245.30389352091598,245.30389352091598,,,,,,,,13.863459292528706,21.31844692485265,15.662180356544104,243.3833553305438,405.0504915722013,284.61970865180416,243.3833553305438,,,,,,,
24,,399,,,,,,,,,,118.37958741027246,118.37958741027246,,,,,,,,9.718990278941032,15.242138586074134,10.880238389404548,192.15635125954176,335.3270488936305,218.79640232038878,192.15635125954176,,,,,,,
24,,399,,,,,,,,,,,,,,,,,,,,,,,,,,14.591842716105152,32.85623088137845,19.177154248191577,258.8916928132294,663.4525030860823,346.42420169508523,258.8916928132294
24,,399,,,,,,,,283.0126525898474,283.0126525898474,,,13.25547597892494,48.081000290467614,16.822979896256413,232.1368704121649,783.704203660136,285.81323542701676,232.1368704121649,,,,,,,,,,,,,,
,0.005,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,409,,,,,,,,,,86.52275318892676,86.52275318892676,,,,,,,,6.455463430482882,18.823400502671916,9.301760757454836,119.94777056630883,338.8212090480938,169.72027172599178,119.94777056630883,,,,,,,
25,,415,,,,,,,,,,,,,,,,,,,,,,,,,,13.942398109067351,31.555521043522504,18.1514375242909,250.22445232018708,652.6364599190474,333.65246076406595,250.22445232018708
25,,415,,,,,,,,174.02086267338026,174.02086267338026,,,10.501405002831799,32.384516276999534,13.19169673216377,187.84608928776788,579.7480067593096,236.06651863111202,187.84608928776788,,,,,,,,,,,,,,
,0.005,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,419,,,,,,,,,,745.1029111250115,745.1029111250115,,,,,,,,19.389170997777956,57.00541956746872,27.296573248761675,288.9805384378589,684.0650348096242,356.2230390306464,288.9805384378589,,,,,,,
26,,429,,,,,,,,,,141.44321699969169,141.44321699969169,,,,,,,,10.936969240256598,15.36807401356964,11.892990246346445,211.77627193869995,307.3614802713928,230.77231439065366,211.77627193869995,,,,,,,
26,,431,,,,,,,,,,,,,,,,,,,,,,,,,,13.134556347352184,30.89608889827639,17.18675291130543,237.13272743556664,608.760392136046,318.05273494319675,237.13272743556664
26,,431,,,,,,,,342.6020165663112,342.6020165663112,,,14.479253135635982,57.00541956746872,18.509511516145185,247.8938618520267,766.2166358511386,302.74917265464734,247.8938618520267,,,,,,,,,,,,,,
,0.005,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,439,,,,,,,,,,126.06537914539179,126.06537914539179,,,,,,,,10.498996642813415,15.196049406538634,11.227884001244036,205.00672071626104,319.11703753731126,220.78373029276577,205.00672071626104,,,,,,,
27,,447,,,,,,,,,,,,,,,,,,,,,,,,,,13.594822671009348,31.026560820894247,17.640525687490435,246.2167378900258,632.9538243936786,327.1539478122602,246.2167378900258
27,,447,,,,,,,,202.21310915718544,202.21310915718544,,,11.852369495473647,34.395062903215944,14.220165581215483,213.7417485180963,619.1111322578854,254.8308395736302,213.7417485180963,,,,,,,,,,,,,,
,0.005,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,449,,,,,,,,,,186.80985700048583,186.80985700048583,,,,,,,,10.242544291786022,25.820551092380242,13.667840246377107,164.75307671865667,413.1288174780839,216.41622360260953,164.75307671865667,,,,,,,
28,,459,,,,,,,,,,103.44405872419884,103.44405872419884,,,,,,,,8.38359262972707,18.645399875594194,10.17074523937154,168.3180328476712,428.84419713866737,221.18850625055288,168.3180328476712,,,,,,,
28,,463,,,,,,,,,,,,,,,,,,,,,,,,,,14.256776866752933,31.8194765223854,18.00417228925219,257.7585055359894,668.2090069700935,333.25741202379567,257.7585055359894
28,,463,,,,,,,,180.34179508993324,180.34179508993324,,,11.139996300125347,33.05073564115162,13.429139774755985,195.8191852200806,474.4336140080268,231.89616215351828,195.8191852200806,,,,,,,,,,,,,,
,0.005,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,469,,,,,,,,,,74.41599070452668,74.41599070452668,,,,,,,,7.781702451472631,10.693788838784883,8.62647035029546,159.7720593550119,245.94529305586002,180.19917879076303,159.7720593550119,,,,,,,
29,,479,,,,,,,,,,205.70532530650513,205.70532530650513,,,,,,,,11.433707478488827,26.90846490556862,14.342430941319018,173.41858766327277,430.53543848909794,220.1207852505141,173.41858766327277,,,,,,,
29,,479,,,,,,,,,,,,,,,,,,,,,,,,,,14.132231282745101,30.14699206844375,17.81981928497047,253.29146593276383,633.086833437319,325.84957613671605,253.29146593276383
29,,479,,,,,,,,150.473668657671,150.473668657671,,,9.952941683899054,33.47902823337972,12.266770914045432,174.69519812881825,488.9682029522337,211.16641050665422,174.69519812881825,,,,,,,,,,,,,,
,0.005,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,489,,,,,,,,,,239.01784760325376,239.01784760325376,,,,,,,,12.39715523492264,27.249815935189986,15.460202055705926,213.06364771806292,435.9970549630398,262.3246977756064,213.06364771806292,,,,,,,
30,,495,,,,,,,,,,,,,,,,,,,,,,,,,,13.281283730130507,28.854262721374084,16.79797614739483,239.73427480578084,601.4279122103017,310.3714707171645,239.73427480578084
30,,495,,,,,,,,119.83051270203809,119.83051270203809,,,8.525476737294937,31.758959823282794,10.94671241524313,149.52305414240072,562.2772596951272,188.79127954581543,149.52305414240072,,,,,,,,,,,,,,
,0.005,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,499,,,,,,,,,,91.45951505860431,91.45951505860431,,,,,,,,8.840521730171213,12.061072286084368,9.563446818935331,166.95041302497992,241.2214457216869,181.08133802290178,166.95041302497992,,,,,,,
31,,509,,,,,,,,,,262.4458067134648,262.4458067134648,,,,,,,,12.717308581587577,29.905268820023593,16.200179218560045,197.14658373101264,358.8632258402831,235.1889286625125,197.14658373101264,,,,,,,
31,,511,,,,,,,,,,,,,,,,,,,,,,,,,,12.816044068719851,28.731293938102908,16.29099593022717,233.04830121028627,603.3571727001618,303.86275072115296,233.04830121028627
31,,511,,,,,,,,107.15021485047573,107.15021485047573,,,8.3391889251613,29.905268820023593,10.351338795077462,147.13804741819348,453.2720339489424,177.45604601333932,147.13804741819348,,,,,,,,,,,,,,
,0.005,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,519,,,,,,,,,,211.0065369790214,211.0065369790214,,,,,,,,12.887820675351758,23.784271248083996,14.526064056688632,210.47918132591332,332.9797974731755,236.946306027673,210.47918132591332,,,,,,,
32,,527,,,,,,,,,,,,,,,,,,,,,,,,,,12.045307659954995,27.299461912995298,15.61940114283714,218.68680877995175,573.2887001729014,291.3454512294517,218.68680877995175
32,,527,,,,,,,,166.74480559248192,166.74480559248192,,,10.585882719513046,32.64035446895787,12.912970440316275,189.2858355175348,537.9832819704352,227.92160276410448,189.2858355175348,,,,,,,,,,,,,,
,0.005,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,529,,,,,,,,,,245.46785032072003,245.46785032072003,,,,,,,,13.321108275652545,29.24955641814381,15.667413644910255,246.74005527909466,438.7433462721565,271.12454224985777,246.74005527909466,,,,,,,
